gene	AdrenalCortex	Appendix	BDCA4DentriticCells	BLymphoblasts	BrainAmygdala	CD105Endothelial	CD14Monocytes	CD19BCells	CD33Myeloid	CD34	CD4TCells	CD56NKCells	CD71EarlyErythroid	CD8TCells	CardiacMyocytes	CerebellumPeduncles	CingulateCortex	ColorectalAdenocarc	ColorectalAdenocarcinoma	Corpus	DRG	FETALTHYROID	Ganglion	GermCell	HBEC	HEART	HUMANCULTUREDADIPOCYTE	Heart	Hypothalamus	Intersitial	Islet	IsletCell	LIVER	LeydigCell	Liver	Lung	LymphomaRaji	Oblongata	OccipitalLobe	OlfactoryBulb	Ovary	PLACENTA	PROSTATE	Pancreas	ParietalLobe	Pituitary	Pons	PrefrontalCortex	Prostate	Psoas	SeminiferousTubule	SmoothMuscle	TONGUE	TemporalLobe	Testi-GermCell	TestiIntersitial	TestiLeydigCell	TestiSeminiferousTubule	Thyroid	Tonsil	UTERUS	Uterus	WHOLEBLOOD(JJV)	WholeBrain	adrenalgland	bonemarrow	brain,caudatenucleus	brainThalamus	cerebellum	fetalThyroid	fetalbrain	fetalliver	fetallung	ganglion	kidney	leukemia,chronicMyelogenousK-562	leukemia,promyelocytic-HL-60	leukemialymphoblastic(MOLT-4)	lung	lymphnode	lymphomaburkittsDaudi	node	nucleus	pallidus	pituitary	salivarygland	skin	spinalcord	testis	thymus	trachea	wholebrain	Development
TEKT2	4.259272487037594	5.145677455195635	3.71699089440494	4.7251958172266635	6.625708843064465	3.292781749227846	2.678071905112638	3.64961545906341	3.554588851677637	4.578938713093386	3.452858964713811	5	6.234577959784565	3.683696454306516	6.8529975876133165	7.139039667683059	7.19918154876397	4.9954845188775066	4.958842675243241	5.859224161978204	7.764208130139947	3.990954860396993	6.461070114033051	9.06931549454008	3.3146965256562866	6.457791260256042	4.343407822297814	5.354028938054387	4.307428525192248	9.397888508130764	4.921245888585589	6.151777654732053	7.879583249612783	8.862637357558794	7.499845887083206	6.889960199658641	3.9818526532897405	5.350497247084133	6.458611672584599	6.156841524588401	3.270528942380718	6.205548911173033	5.070389327891398	5.872828759534886	6.049848549450561	6.851749041416057	5.161887682376894	7.205060110544645	3.786596361890807	7.816343705284859	9.458816702790427	2.548436624696042	3.8875252707415875	6.068240861312821	6.985272714253447	9.380028083380774	9.200162973999701	8.94632147710713	6.546894459887636	5.309248960816616	4.655351828612554	3.689299160535892	4.074676686294496	3.560714954474479	4.965784284662087	6.53605290024021	6.853621455748828	5.266786540694901	5.029011086659068	4.832890014164741	7.128252152277391	5.60733031374961	6.4950555283680185	8.401946123976536	6.8067107179652355	3.64961545906341	2.9354597478052895	2.643856189774725	5.82781902461732	4.040015678847879	2.608809242675524	8.005343841917792	6.490249210627085	7.946028989515477	4.405992359675837	3.357552004618084	6.908692838242504	4.754887502163468	9.439103640579523	5.173926931999809	5.4329594072761065	4.683696454306515	Not_Development
TENC1	9.586933588231089	9.371994393193653	5.431288654291593	5.3522641732583205	8.89799667397545	5.53605290024021	5.447909748742078	4.840463233869542	5.972692654004264	5.4741115139424075	5.623515741490549	3.8176232575114315	7.019590728357881	5.2686589550276715	8.020146573111777	9.271579746082578	8.8483099574492865	7.789207575347344	8.490650349248018	9.36796070964157	9.918937754722037	9.001689668404214	10.23493715187926	8.803162444415893	6.680886920719692	9.908992993250534	9.222191138456333	9.76834976197003	8.892542816648552	8.927185357826366	8.14108531856233	8.286788759133211	9.055553593295596	9.196970897889951	9.811374693509942	9.408754312589434	6.447083226209652	9.377861223494774	9.585807582288357	9.609271097224044	8.695054252646285	8.973697366305352	8.019034669364338	8.11478344724985	9.501638178757986	7.938403423670239	9.770581309268614	9.594137956011929	9.111918113555461	9.216867087979074	9.541871008841488	6.509379148914689	9.053790155952107	9.2747275727873	8.995484518877507	9.26373867484504	10.138015753487569	9.189083257994877	9.15025502130218	7.965207091199341	8.868513923895463	9.897240425574799	6.568336182133747	8.326878854838407	9.479275030250205	7.604738534459921	9.906815453284958	9.235415935602527	9.343407822297815	9.262564702088513	8.554588851677638	7.638073837180719	8.783980413683794	10.312769531404358	9.661421832789095	6.543031820255238	6.79766152585376	6.79960542245267	10.035761355073644	7.640967910449898	6.577428828035749	10.37232095486726	9.332596057789214	10.167669027501944	7.603626344986192	7.999436337152084	9.550554413219363	9.3292357417338	8.477960593776228	7.505811553919594	9.074810461160453	8.499447297485176	Not_Development
TENM3	7.484218708433162	6.232660756790275	2.232660756790275	1.632268215499513	8.752715145752372	4.91169158187234	5.309248960816616	4.161887682376894	3.7708290460324903	5.4212232992251375	3.1210154009613658	4.83035674741922	4.053111336459563	3.560714954474479	6.839203788096944	6.071462362556624	8.15025502130218	6.994353436858858	7.295539370406834	6.125155131322289	6.104336659814736	7.273329386561673	7.171176797651772	5.035623909730721	4.185866545311334	5.392317422778761	7.030115330908071	4.82781902461732	7.221103725367875	3.6205864104518777	3.4724877714627436	6.213347281733441	6.825276830054866	3.944858445807539	5.19377174339668	6.7114949066500875	4.277984747299765	7.693138438342928	8.221587121264806	7.560332834212441	4.640967910449898	7.9521588107470516	7.513332823740126	3.722466024471091	8.158609688214478	7.856736756119109	8.04494049127973	8.40896655165431	6.857980995127572	7.864805194241504	4.350497247084133	3.91169158187234	6.198690585668918	7.5995409656440485	5.802193216941825	5.332707933640605	5.736063627871814	5.303780748177103	7.576295376328196	4.153805336079035	6.234577959784565	7.255500733148386	3.300123724569014	7.643856189774724	7.292781749227846	5.834154981401319	7.41193462479118	6.736740155453209	7.696967526234287	5.899659026377443	7.698357405957285	5.773468927905195	3.145677455195635	7.425425734590698	6.0895828931247085	2.8278190246173196	3.2555007331483865	2.523561956057013	4.940166750482817	5.4741115139424075	2.8278190246173196	6.465974464504069	8.661599976277731	8.492253789302918	7.011227255423254	5.815063017192867	7.167919865551935	7.346513733165636	4.514122260170708	5.857980995127572	4.354028938054387	8.048759311919856	Development
TESC	9.36150519794804	7.703903573444664	6.876516946564999	6.8954238103829715	8.933543132579706	9.132114102582719	8.392532093568665	6.442943495848728	8.600842114387302	7.808642467918064	6.134426320220926	7.939285356478686	11.415609744035512	6.354028938054387	5.230741002626909	7.7820153350041945	8.645298163948631	6.705977901682522	7.4495613746132365	6.19377174339668	8.378078055995504	5.882643049361842	9.700353015112677	9.537024215863575	3.426264754702098	9.468420401864552	4.741466986401147	8.280770770130603	7.324180546618741	9.124896745892945	8.656067273725599	7.708049251702217	5.520422248526446	9.46740176520507	7.377644358399907	6.98071082890019	8.778734244117837	9.203715054257888	8.362820525534262	5.143638309922037	4.608809242675524	7.753885282574092	9.212617972572628	8.979282276411064	8.989252565165993	7.701133154847972	9.497253084072264	7.89572673847666	8.994353436858859	8.501837184902296	8.765534746362977	3.578938713093386	7.408542042296858	9.284477117810422	7.8954238103829715	9.274494635830164	9.503627005983468	9.070389327891398	6.611024797307352	7.365447588550105	4.71699089440494	6.446256229889564	7.77082904603249	8.419117482122475	8.702172685365548	10.038507515683708	10.051412889039538	8.54554371207463	6.951284714966972	8.116343961237469	6.546122758857796	9.031632288028169	7.325979979394445	9.294965300509128	8.221587121264806	8.660887270302567	7.012903833230638	8.189824558880018	8.3741700760685	6.116863757690899	6.529820946528695	7.509379148914689	7.987264012072538	8.966217028266058	7.9140860970127225	8.729960561018016	5.487036080031898	6.684397983637571	9.393497717028504	6.92955431573285	8.33427328530719	9.053925881531105	Development
TEX14	5.281698250098829	6.277054876148728	2.776103988073164	3.3923174227787602	4.812498225333564	4.149747119504682	3.0089887832272546	2.4329594072761065	3.2854022188622483	5.123086750981061	2.3645724322958563	2.2479275134435857	3.786596361890807	2.9818526532897405	6.283551423174307	4.635173946674924	5.825276830054866	4.392317422778761	4.026800059343715	6.307428525192248	5.990954860396993	5.161887682376894	7.035623909730721	10.216503368062641	3.0789513413948217	5.652486494918165	5.102238193930738	4.614709844115208	4.205548911173033	9.860466258517167	3.3074285251922473	4.74416109557041	5.270528942380718	9.67065624911844	3.0874628412503395	4.095924419998536	4.066089190457772	5.964629666720595	4.638073837180719	4.478971805032942	3.867896463992655	4.013462259806563	4.405992359675837	4.177917792195843	6.017921907997263	4.343407822297814	6.161887682376894	3.8579809951275723	4.06177619758669	7.075746538060906	10.195003027111333	5.559185865787734	4.626439136697315	7.7411298687361265	8.001126665454285	9.776268519639846	10.290134073564275	10.11335149175672	5.015693807105145	4.452858964713811	4.446256229889564	4.867896463992655	3.4396231375571173	4.554588851677638	4.974988111991927	4.332707933640605	5.4886435398537845	5.712870867689905	5.921245888585588	3.733354340613827	4.972692654004264	4.669593751188333	3.2094533656289497	6.381110294099055	5.155830171556525	3.0789513413948217	2.277984747299765	2.9541963103868754	4.517275693209582	3.3923174227787602	3.1292830169449664	6.2469780596147215	5.798309782454597	5.931919390100041	4.478971805032942	4.364572432295856	5.903279342056139	4.189824558880018	9.480184323698703	3.017921907997262	3.523561956057013	5.153805336079036	Not_Development
TEX2	9.392102720041422	6.4990485977338786	9.087993146362317	6.101187815259738	9.998237821888047	8.14210705730255	5.834154981401319	4.797012977836145	7.258330472612426	7.574404309022579	6.016808287686554	6.3671963100258955	9.287596959329308	6.222070355247179	7.516881890821197	9.131599772794422	9.782588759494963	7.891176124754544	7.492654371018913	9.093417564387961	9.707790495528823	9.24626555896271	9.47765709213613	11.59269061535341	7.577806447470149	5.181897643108388	8.577051109735152	6.898450232807866	9.931402361281696	11.061371192659811	7.870981124224651	7.888134388352869	8.135965742427338	9.834471049984222	8.069852511125804	7.871597265613853	6.643134661857265	9.604738534459921	9.89026427702111	9.80292019858527	7.226412192788786	8.712527000439824	8.325080543554284	8.143893360756412	10.4655664048094	7.883865154509794	10.123022066288474	9.81482276155809	7.723148957047578	9.207502459258789	10.69322557602549	6.842978831788326	8.28424574982967	9.420802381631812	9.131085259578953	11.426526848451731	10.93258386928929	10.55468477236122	9.460455896309636	5.954196310386875	7.837943241891027	8.078951341394822	6.691394578538085	9.487840033823051	9.413204789252584	8.727239777484808	10.015066533230291	9.63254087654689	9.390491430226238	8.950118429502576	7.982708428919908	8.416164164733129	8.084542673641922	10.403384902462232	8.727409976864571	6.7615512324444795	5.485426827170242	7.224001674198105	7.673839055990439	6.77544567410286	5.25171909260596	9.135067945777816	10.031011907437707	9.98071082890019	8.65033375384593	7.427103287152842	7.261154672615571	10.287654670593627	10.264618527919142	6.301953395126096	8.443150764729321	10.136350341454156	Not_Development
TGFB1I1	8.89496929894601	9.46597446450407	4.7251958172266635	4.436295119839363	7.73809225962049	5.355791546753646	4.149747119504682	4.255500733148386	4.137503523749935	5.266786540694901	4.37851162325373	5.224966365000275	6.695576306222052	5.0895828931247085	9.39231742277876	8.156841524588401	7.8746740316358075	9.318316841334983	8.291400959483692	9.568906154502084	9.671452609368536	8.72417275014144	10.232990457425359	8.093285503877924	6.995484518877507	10.05297553422471	8.677719641641009	9.584210901308017	7.576673292516575	7.771489469500598	7.49425558654498	5.94251450533924	8.911092331587135	8.263973354803408	8.749869427396844	9.589089312909623	5.749534267669262	8.22207035524718	7.877744249949002	9.154438402498815	8.551516017628014	9.563577634904892	9.989536420561082	7.363258701707985	7.869131119644294	6.977279923499917	5.794415866350106	8.539352708701346	9.055282435501189	8.808481587511888	9.036723106005525	9.14414836650889	8.640967910449898	6.230741002626909	9.11504365016171	8.486231677981012	8.74045539698897	8.41574176829009	9.035761355073644	6.994353436858858	10.515995442227478	10.916849809914277	6.523561956057013	7.632995197142958	9.00548420238304	7.4030120235749965	8.776268519639846	7.084276910531492	8.646198666468903	8.755555261972145	6.9954845188775066	8.582706526780788	8.906289347406073	9.53323238117783	8.942807706242776	6.470048726011326	5.112700132749362	5.756222712847288	9.14210705730255	7.833206359970393	5.135452784185173	9.277171142824127	7.98498801863518	8.236014191900084	7.674545393845865	7.195741293246449	8.25668046585039	8.050664938253384	9.087064984454816	7.352705566879903	8.68667560090965	7.224001674198105	Development
TGM2	8.33158878453407	8.765576183470124	4.469234793667656	4.213347281733441	7.924070185585345	6.997602910488444	5.2803068064537015	4.750874439656846	5.565292520581023	5.309703711030275	4.597680143715891	3.602884408718418	9.002744707117998	4.7073591320808825	7.929924114274051	7.923178899493845	7.965134925776978	10.750916299978075	10.763648097840194	8.964593570015998	9.05795788805096	6.430034318573491	9.73982279322207	7.548051238012599	6.740961280358385	9.872828759534885	7.06971827571832	9.654859754207394	7.394569874510139	7.742983041811604	7.293471648838135	9.680842978315567	9.808360915432784	8.228337711981379	9.43374190718187	9.382786118035217	5.31015831794782	8.275658944698854	8.177170346341516	8.098492724070386	8.020771642582043	11.671375204743752	8.613881528863722	6.726388479271112	7.746766224938112	7.521011464397772	8.614295745936033	8.318825220399699	7.592457037268081	10.00001761091596	8.59944798152872	7.099873765582511	7.430975172588069	8.284708448692163	7.3706874068072175	7.748528321057287	8.44759985827995	8.040289721025717	7.248994902646618	6.972261848733292	8.821853686677137	8.706236983130806	5.7525479058471385	7.111135670234707	8.39826271342369	8.053790155952107	8.130377504165057	8.252606304392662	8.226713224618962	7.509577090197964	7.11829223302699	9.031563370023957	8.391189876773035	9.838396377478249	8.341852355795773	7.064338591882817	4.824004050933153	5.135965742427338	9.405301044469496	7.352043425795433	5.257859234639629	9.388797636877012	8.386131937314994	8.452910429800443	7.906439682949467	7.586745981593518	7.617559295283145	8.223398414711628	7.434419730629224	7.166665238948046	8.019868677504466	7.312882955284356	Development
THBS2	8.784634845557521	10.095067301607054	4.296457407371244	4.412781525338476	9.413733694578333	3.3923174227787602	3.7059779016825223	2.4854268271702415	4.339850002884624	5.1838834590322325	5.175923742063755	4.578938713093386	5.47735352663456	4.507794640198696	10.5730790854813	8.477353526634559	9.190442018782825	7.764871590736091	6.37851162325373	11.504297616838247	10.252369767926027	8.659282393384332	9.815103055909054	8.753551054600655	6.032321287057878	8.581577215536518	9.948805230386066	7.279842693520348	9.511851465112295	8.60917873814198	8.000563442710106	7.894211461537772	6.345183447187665	9.50084187955693	6.161887682376894	8.035073997377621	6.362820525534263	9.82924704292121	9.908242488608478	9.233140296445974	8.255736756877484	7.6406064686239095	8.463933010872237	8.526499239136566	10.234278564709948	8.955359305242995	9.955141315108218	9.305035712112927	6.931919390100041	9.470455520047826	8.483009577164546	11.334999478787823	9.11881132812691	9.252192340122386	8.7632123668144	8.365010076783024	9.231701199029002	8.190318547941816	8.322153498378311	7.574782720838753	9.550939131899213	9.253847484987404	6.184875342908284	9.321477182228312	8.570235214974604	8.027076623140381	9.89072027292889	9.41574176829009	8.939432292878557	8.043300754364182	8.1269625347419	8.449561374613236	8.979282276411064	10.128960950855697	8.258801556711596	6.074676686294496	6.092757140919852	6.087462841250339	7.961739072604138	7.5641494899857316	5.883865154509794	10.663335723478353	8.96173907260414	9.868822554774999	9.08214904135387	7.822411496360477	10.432437504784835	9.82821583817454	8.303552455583718	7.569096095262135	8.85829188728283	9.078684546194637	Not_Development
THBS4	7.642773762533085	8.81874193552774	4.3957483281790335	5.004501392234941	9.427941332509482	6.1588621062084545	5.074676686294496	4.5453506448223	6.789859640913649	6.513332823740126	5.169925001442312	5.015693807105145	7.1689227818529355	5.866660750819986	7.883865154509794	8.292091519548359	9.534108304931793	7.613973587380225	7.4732998711413154	8.55727222306003	10.164906926675688	8.832573598977403	10.530772085621978	10.211766645653407	6.626439136697315	10.157346935362844	8.114262900594055	9.93147623388679	9.540999786929682	10.165283888322449	7.555356038635833	7.129283016944966	9.04630551649358	9.734201539558185	8.866660750819985	7.578183968090094	7.426264754702098	9.144658242831882	9.038370331730682	8.502632935082918	7.432541900388259	6.658211482751795	8.930737337562887	7.636987061203987	9.259743263690781	10.26455988773863	9.597773241837492	8.978424465440858	8.398316163400203	10.362272618102631	10.127220550488074	6.233619676759702	10.711236767793784	8.876823870306374	9.3785116232537291	9.815703503348066	9.955213982146333	9.593204354063287	8.589463892956097	7.776103988073165	8.271929843970861	7.908092340818271	6.862947248020921	8.822411496360477	7.521600439723727	8.527477006060396	9.401626200471314	9.729365827916562	8.628992257142734	8.464341532761104	7.666401554343725	7.877744249949002	7.03121873061072	10.233260156458579	6.71699089440494	5.897240425574799	6.252665432450248	5.903279342056139	7.6653359171851765	7.321928094887363	6.888743248898259	9.979210811641222	9.244482766330412	9.15570370256316	10.614249727689401	8.211401637418472	9.164152707764606	10.254851468722995	9.48089115592885	7.845490050944375	9.017921907997263	8.562624039099871	Not_Development
THOC1	8.056637715113201	8.099084760891863	6.940166750482817	7.9769936460823905	7.585713708778164	9.120497098444245	6.666046429408791	6.687900522480746	7.780703793967605	8.688425170661892	8.166665238948047	7.969818185946576	8.889960199658642	8.221828758488531	4.842978831788326	7.22881869049588	9.191799501065075	7.615445725304786	6.357552004618084	8.531576406133917	7.0687782779854125	8.593204354063287	8.35060774339184	9.792302265303608	6.923030298263772	7.241268177329375	7.056366761024529	5.224966365000275	8.91498301655724	10.356672044212097	7.772149590784542	6.1838834590322325	5.602884408718419	9.226653023277766	4.954196310386875	4.689299160535892	5.95303237725324	8.246740598493144	8.700613108567463	9.11491355457202	6.379378367071262	4.857980995127572	3.3362833878644325	7.690347249968758	8.817303475831991	7.742140985498147	7.691045553487178	9.088125692188207	5.161887682376894	9.031080851789868	9.978710459106358	5.343407822297814	7.370251481425177	8.324180546618742	8.407692648665677	9.800414606971549	9.922584402713664	10.630631166169476	7.211401637418471	7.710117632043446	7.6997459479710075	7.581200581924957	6.235535606710462	4.672425341971495	5.167919865551935	5.617651119427331	8.212131561563002	8.062316027355715	5.8529975876133165	7.446256229889564	8.306289585336073	7.602142090697982	7.889351852594646	7.917968727558501	5.916476644437717	8.306973057140828	8.189824558880018	7.809607373788983	3.523561956057013	7.908692838242504	7.123604124140949	8.699919421793243	8.927333531712481	8.07360604057494	7.668175868970137	6.859845343921445	7.474517164174488	9.11881132812691	6.828453873930486	5.446256229889564	7.394891366442587	5.314696525656286	Not_Development
THSD4	7.838573652668324	6.25171909260596	4.405992359675837	4.5576551547254205	7.664980529810331	3.6264391366973157	3.949534933017012	2.877744249949002	5.760220946466509	2.797012977836145	5.22881869049588	4.95884267524324	5.773468927905194	4.053111336459563	6.955359305242994	7.976420920770824	9.023338531120176	7.875902903124834	6.867896463992655	7.825912798784975	8.434419730629225	4.472487771462744	9.878702354780991	7.249824548616183	5.794415866350106	8.478567405579449	6.966361247293608	5.88508622529017	7.581577215536518	7.83541884047548	6.478971805032942	3.8579809951275723	7.92955431573285	7.972692654004264	8.037272390246269	4.807354922057604	6.32102612859297	8.273096223726276	8.195495246509111	7.459021703862303	5.369815424283912	8.264911693074465	7.2143191208007655	5.422905742612183	8.903731243403888	5.669593751188333	9.143893360756412	8.1261882105221	7.550746785383243	8.90041400836175	9.175923742063755	5.7238315664953205	8.06339508128851	7.103812329428848	7.026800059343715	8.88508622529017	9.927185357826366	5.640967910449898	7.167919865551935	7.198199455437488	7.563768278452033	7.618385502258606	5.898450232807866	7.952450058359001	7.6293566200796095	8.292781749227846	8.196970897889951	7.899659026377443	8.634992509833726	4.877744249949002	7.167418145831737	7.263973354803409	6.512542955096859	10.147077697547562	7.5679560754154664	4.529820946528695	3.169925001442312	5.864186144654281	5.004501392234941	6.82781902461732	5.498250867527825	9.36139553316589	8.5453506448223	8.690871009292314	7.329123596291566	6.837943241891027	8.47269083924278	7.202123823830461	6.278914019499939	6.231701199029002	8.064742764750257	7.991521846075695	Not_Development
TIMP4	5.851749041416057	7.150255021302179	4.412781525338476	3	5.490249210627085	5.112700132749362	3.1043366598147357	2.1858665453113337	2	2.722466024471091	3.4329594072761065	2.990954860396993	5.093813673402728	3.0531113364595623	5.072534599722955	9.854634666429384	5.17192735435346	5.318316841334983	4.426264754702098	5.446256229889564	9.39938474728795	4.902073579310743	8.791732689407981	5.587964988882679	2.6667565918848033	8.970105890612182	9.768432473452977	9.101975670949232	5.635173946674924	6.044394119358453	6.539158811108031	4.20945336562895	5.514122260170708	5.169925001442312	7.084276910531492	7.442943495848728	4.078951341394822	6.981281854057412	5.4110872267986005	6.050936965225226	5.742814669862893	6.154818109052104	5.865423978313134	6.470862199413702	5.998872453994275	7.481395824154128	8.918266959092563	6.384567923173826	6.903279342056139	7.334496768390418	8.229780166733326	1.7865963618908067	6.655351828612554	5.892391025913404	6.47735352663456	6.2630344058337934	7.339850002884624	5.409390936137702	5.834154981401319	6.525912260743351	4.20163386116965	4.590961241342599	3.74416109557041	5.004501392234941	6.923030298263772	7.686150315980894	6.353146825498083	5.836681593327116	10.633812613852037	6.327328082629952	6.173926931999809	4.82781902461732	4.984133594540979	8.646018610925346	6.132371198732537	3.700439718141092	3.070389327891398	4.074676686294496	7.054197294388812	6.493455200926176	4.880195728943098	6.369815424283912	7.277984747299765	6.914684105328389	7.585713708778164	7.109569509370688	6.710806433699352	7.659282393384332	5.149747119504682	6.169925001442312	8.063125393458789	4.329123596291566	Not_Development
TINAGL1	8.671894841858554	9.366540787845338	3.277984747299765	3.578938713093386	7.865114619452532	6.287250643254617	5.831623936820749	4.4561490346479955	4.221103725367875	4.3750394313469245	4.797012977836145	4.678071905112637	7.290479698251308	4.129283016944966	8.62168560672668	8.335613664816016	8.469641817239516	9.7414669864011465	9.993363012136369	9.046441948007311	10.282103835164905	8.419538891513785	10.581812561622893	8.804131021183318	8.649795066289398	10.132114102582719	8.475530791027742	10.490750616478199	8.066627409095199	8.5453506448223	6.355791546753647	7.359310316890443	8.901168595460332	8.592830744054496	8.13699111208023	8.600284622898085	6.624978179569036	7.92688896439114	8.706496018061188	8.273329386561674	8.338067797542616	10.6920051692716	8.362820525534262	7.009548726972257	8.530991490236632	7.914684105328389	8.436295119839363	7.837943241891027	8.268658955027671	10.087728018172488	8.407267764244732	7.542258049766918	8.799929150725292	7.536441504967378	8.540321805964151	9.012345190419829	9.048486873992337	8.790185563210503	8.47634118006233	7.240791332161957	8.054739966970304	8.618385502258606	5.8740592031411465	8.14108531856233	8.895272322480183	8.087462841250339	8.889808136940093	8.166916251569974	8.181897643108389	8.295998461911388	7.376776571882982	8.1269625347419	8.611024797307353	10.135965742427338	9.632177317031102	6.555356038635833	5.616181231331876	5.986410935252045	8.990671283975267	7.97527478760954	5.24031432933371	10.461223627613371	8.479173962258928	7.9492430962524105	6.509379148914689	8.490850876740298	9.77758409710786	8.167669027501944	8.305377785627485	7.66782118057477	8.82033854374834	8.806388508016182	Not_Development
TJP1	8.914534626486532	9.484621527098598	4.329123596291566	4.736063627871814	9.897202602746768	5.675957032941749	4.412781525338476	4.715618859074816	5.059614856297222	4.85049941375812	5.3416300093299105	4.462706750670158	5.49105137636412	5.330916878114617	8.762880292917	9.803243183987837	10.43060935782197	9.24234050304815	8.792627636311051	9.511110215010756	10.733290780632869	9.30526377013441	11.30806878395254	10.58030568283236	8.368942914404952	9.107217075591382	8.852295413337334	8.08028457782728	10.292350394378198	10.43431547082496	8.423536153389481	8.530796465560313	7.962317654942308	10.28239346898991	7.775774868637292	8.608809242675523	6.819221103550154	10.92251007338827	10.778652121161167	10.40375768500011	8.02167404285837	9.513036673674241	9.130055682342828	8.496953614420772	10.979978872459023	9.543128512392997	10.77311859664332	10.555715517131922	8.477758266443889	9.920278411025844	10.659728371637872	8.18883607303053	9.650782506545086	9.894363060869692	10.614433791869402	10.371123200509636	10.528112199389593	10.509972891309058	8.80178917990418	8.612315634651246	9.970896782732847	9.114653328193087	5.82781902461732	9.351933039396444	9.20987977495864	7.4226955444562215	10.805219893335975	10.222191138456333	9.426002613329361	9.272979628175971	9.106301203317734	8.611854753888009	9.304465409286633	10.943210760214432	9.022229085681754	7.545929769085467	5.857980995127572	6.2104278304014855	8.474922700379798	8.368506461507693	6.061236165747748	11.148571911300095	10.482429842443048	10.321138905223153	8.913338237869498	8.680799034572981	9.385916312004891	10.336478665204913	9.6401545389642	7.120756272978471	9.045418397030792	9.321138905223153	Development
TKTL1	5.7073591320808825	6.654993972963717	2.786596361890807	3.3074285251922473	5.64169052255661	3.0789513413948217	2.4329594072761065	2.1043366598147357	3.303780748177103	2.82273014794452	4.39746072605472	7.940754047474802	4.354028938054387	4.896029602976752	5.847370600905483	6.640244936222346	7.044667331184076	6.800899899920305	6.795715006501729	6.004501392234941	7.8233672400462355	3.560714954474479	8.0621136148628	11.099413565287591	4.661065479806948	8.233619676759702	5.701133154847972	6.7535510546006545	5.368942914404951	11.072969968542061	5.467605550082998	4.669593751188333	5.862947248020921	10.51934139402673	5.314696525656286	4.523561956057013	4.742814669862893	7.298520857125948	7.0555535932955955	6.319672120946994	5.553821256532693	5.562242424221073	5.112700132749362	5.33360262826828	6.682292371430832	5.05528243550119	7.460660664607602	5.740792672277682	4.044394119358453	7.189330400614906	10.641916264634226	4.5804470195986635	6.2143191208007655	6.292321632802039	9.271346300282572	11.075211711348242	11.085837568188069	11.34601501965918	4.604367899893749	6.288635409037678	5.1838834590322325	5.215290305651234	5.03121873061072	6.584210901308018	7.4260550454145875	5.627898615871748	6.840463233869542	6.520422248526446	5.718361626138354	4.652486494918165	5.726558779104974	6.177917792195843	6.1482223403869964	6.7056323873614145	6.352705566879903	5.150762744355418	3.988684686772166	5.278914019499939	4.498250867527825	4.402585758232587	4.795715006501729	7.7810317910227615	7.310839959841383	7.445014845868423	6.511752653767379	4.752213367865143	6.755889026008541	5.423746229114772	11.173083698125366	4.004501392234941	4.943686951597095	6.054197294388812	Not_Development
TLE2	8.780047576061868	8.249231993040066	4.897240425574799	4.857980995127572	9.137119232060856	5.78135971352466	3.9212458885855885	4.095924419998536	5.279842693520348	5.300123724569014	6.992655149386832	4.583458910130768	5.92184093707449	6.426264754702098	7.432750668935166	10.166916251569974	9.093483590110079	8.38607803400871	8.501638178757986	8.534983697196507	10.159209108854792	9.27856561256545	9.983189579726998	8.92362461136832	6.079484783826815	8.502632935082918	8.271346300282572	10.005133275612101	8.805502059422462	8.429406741513981	8.336060181390577	8.03039125995948	9.462808978839618	8.404502961226878	8.429825156551974	9.102894292464438	6.9372266739794775	9.030667136246942	8.703211467391146	9.183945471757246	7.13699111208023	9.042685372219351	9.057991722759176	8.022229085681754	9.026454280025883	7.413204789252584	9.391834296679177	9.197892414118328	9.188465216156658	9.744119038782006	8.82288944734742	6.026246772648194	8.750288267591653	8.131856960608793	8.907191125771233	9.032734528586714	9.230620933129867	9.297145551930386	9.988933161074605	7.214804794948052	8.73250664387348	9.358870939685618	5.9092930858238235	8.37221210918907	8.941194363376553	7.888591057849973	9.116733826134015	9.020493867362722	10.698444228997115	9.263151807879746	8.998731448761216	8.333490821778444	8.830435979373595	10.564792556124372	8.829960522363617	8.156083076288681	5.32102612859297	6.07307041961431	8.679480099505446	7.8686682475882765	6.296457407371244	10.431419251567016	8.637439984022164	9.324518111267372	7.908692838242504	8.171802288682983	8.3409627642517	9.053382902585708	8.727239777484808	7.7978236173140605	8.734878940693246	9.006466343465094	Development
